Date,Open,High,Low,Close,Volume,Adjustment
04-16-13,156.3,157.49,155.91,157.42,120966100,
04-15-13,158.01,158.13,155.1,155.17,184886100,
04-12-13,158.68,159.04,157.92,158.78,94832900,
04-11-13,158.71,159.71,158.54,159.22,88821600,
04-10-13,157.17,158.87,157.13,158.73,103883600,
04-09-13,156.5,157.32,155.98,156.75,86553200,
04-08-13,155.27,156.22,154.75,156.21,69303500,
04-05-13,153.95,155.35,153.77,155.18,123096000,
04-04-13,155.43,156.17,155.09,155.85,104638300,
04-03-13,156.91,157.03,154.82,155.15,133211500,
04-02-13,156.61,157.21,156.37,156.82,84959200,
04-01-13,156.59,156.91,155.67,156.05,77190600,
03-28-13,156.09,156.85,155.75,156.55,80029400,
03-27-13,155.26,156.25,155,156.16,82444100,
03-26-13,155.59,156.23,155.42,156.15,75028100,
03-25-13,156.01,156.27,154.35,155.07,119059600,
03-22-13,154.85,155.57,154.25,155.6,86167500,
03-21-13,154.76,155.31,154.1,154.34,108273800,
03-20-13,155.52,155.95,155.26,155.63,93351800,
03-19-13,155.3,155.51,153.59,154.61,147977500,
03-18-13,154.34,155.64,154.2,154.97,104245100,
03-15-13,155.85,156.04,155.31,155.88,97553200,
03-14-13,156.3,156.8,156.22,156.73,76568200,
03-13-13,155.75,156.12,155.23,155.84,66360400,
03-12-13,155.92,156.1,155.21,155.64,79908600,
03-11-13,155.32,156.04,155.13,156.03,59218700,
03-08-13,155.46,155.65,154.66,155.44,91425800,
03-07-13,154.7,154.98,154.52,154.82,58602400,
03-06-13,154.85,154.92,154.16,154.5,77091800,
03-05-13,153.66,154.7,153.64,154.29,101234200,
03-04-13,151.76,152.87,151.52,152.92,78553500,
03-01-13,151.09,152.34,150.41,152.11,138077800,
02-28-13,151.89,152.87,151.59,151.53,99928900,
02-27-13,149.89,152.33,149.76,151.91,107518500,
02-26-13,149.74,150.2,148.73,150.02,154306400,
02-25-13,152.63,152.86,149,149.01,177303700,
02-22-13,151.15,151.84,150.76,151.89,82614500,
02-21-13,150.96,150.96,149.94,150.4,139476700,
02-20-13,153.14,153.19,151.3,151.26,127918000,
02-19-13,152.37,153.28,152.36,153.2,64440700,
